,collection_date,country,host_species,reassortant,state,strain_name,subtype
1811,2007-08-29,USA,Mallard/Avian,True,Washington,A/mallard/Washington/44338-014/2007,H4N6
1812,2009-08-20,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM11583R0/2009,H10N7
1813,2008-10-26,USA,Mallard/Avian,False,Illinois,A/mallard/Illinois/08OS2710/2008,H10N7
1814,2011-11-05,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS4383/2011,H3N8
1815,2007-09-22,,Mallard/Avian,False,Sweden,A/mallard/Sweden/59937/2007,H4N6
1816,2012-11-16,USA,American Black Duck/Avian,False,Ohio,A/American black duck/Ohio/12OS5510/2012,H3N8
1817,2009-08-19,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM11789R0/2009,H3N8
1818,2010-07-26,USA,Green-Winged Teal/Avian,False,Interior Alaska,A/American green-winged teal/Interior Alaska/10BM05441R0/2010,Mixed
1819,2010-09-20,Canada,Blue-Winged Teal/Avian,False,Nova Scotia,A/blue-winged teal/Nova Scotia/01009/2010,H4N6
1820,2009-11-24,,Mallard/Avian,False,Sweden,A/mallard/Sweden/104931/2009,H4N6
1821,2011-12-08,USA,Northern Shoveler/Avian,False,Mississippi,A/northern shoveler/Mississippi/11OS5812/2011,H11N9
1822,2012-06-13,China,Chicken/Avian,False,Shandong,A/chicken/Shandong/0613/2012,H9N2
1823,2010-08-05,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM08622R0/2010,H4N6
1824,2011-09-19,,Blue-Winged Teal/Avian,False,Canada,A/blue-winged teal/Canada/3244/2011,H3N8
1825,2011-08-17,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2048/2011,H1N1
1826,2012-08-06,USA,Mallard/Avian,False,California,A/mallard/California/3070/2012,H11N2
1827,2008-11-22,USA,Northern Shoveler/Avian,True,California,A/northern shoveler/California/9235/2008,H10N8
1828,2008-08-08,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/496/2008,H1N1
1829,2008-04-01,India,Goose/Avian,False,Tripura,A/goose/Tripura/103596/2008,H5N1
1830,2010-12-29,USA,Mallard/Avian,True,Missouri,A/mallard/Missouri/10MO0550/2010,H11N3
1831,2011-05-12,,Chicken/Avian,False,Egypt,A/chicken/Egypt/S3280E/2011,H5N1
1832,2007-08-06,USA,Northern Pintail/Avian,True,Alaska,A/northern pintail/Alaska/7MP0608/2007,H3N8
1833,2009-10-17,USA,Mallard/Avian,True,Illinois,A/mallard/Illinois/3974/2009,H5N2
1834,2012-07-11,USA,Mallard/Avian,False,California,A/mallard/California/2745/2012,H2N3
1835,2010-10-16,USA,Mallard/Avian,False,Iowa,A/mallard/Iowa/10OS2685/2010,H4N2
1836,2010-08-20,USA,Mallard/Avian,False,Michigan,A/mallard/Michigan/10OS1497/2010,H3N2
1837,2010-12-12,USA,Mallard/Avian,False,Missouri,A/mallard/Missouri/10OS4670/2010,H9N2
1838,2011-10-25,,Gull/Avian,False,Iceland,A/great black-backed gull/Iceland/1395/2011,H2N5
1839,2008-07-29,USA,Mallard/Avian,True,Minnesota,A/mallard/Minnesota/Sg-00616/2008,H4N8
1840,2012-07-13,USA,Mallard/Avian,False,California,A/mallard/California/2815/2012,H2N3
1841,2010-01-31,,Blue-Winged Teal/Avian,True,Guatemala,A/blue-winged teal/Guatemala/CIP049-09/2010,H5N3
1842,2009-11-14,,Mallard/Avian,True,Sweden,A/mallard/Sweden/101900/2009,H4N3
1843,2008-11-13,,Mallard/Avian,False,Sweden,A/mallard/Sweden/79256/2008,H11N9
1844,2009-05-15,China,Pigeon/Avian,True,Guangxi,A/pigeon/Guangxi/020P/2009,H3N6
1845,2009-05-22,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-841/2009,H1N1
1846,2008-01-22,,Chicken/Avian,False,India,A/chicken/India/82544/2008,H5N1
1847,2009-11-01,Egypt,Chicken/Avian,False,Sharkia,A/chicken/Sharkia/CAI27/2009,H5N1
1848,2011-10-01,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS3305/2011,H3N2
1849,2008-11-18,,Mallard/Avian,False,Sweden,A/mallard/Sweden/80051/2008,H4N6
1850,2010-09-07,Canada,Blue-Winged Teal/Avian,False,Nova Scotia,A/blue-winged teal/Nova Scotia/00077/2010,H3N8
1851,2010-09-15,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00955/2010,H4N8
1852,2008-11-02,USA,Greater White-Fronted Goose/Avian,False,California,A/greater white-fronted goose/California/6461/2008,H6N1
1853,2012-10-13,China,Chicken/Avian,False,Shandong,A/chicken/Shandong/qd1013/2012,H9N2
1854,2011-09-03,USA,Northern Shoveler/Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/11BM03889/2011,H3N8
1855,2007-10-19,,Mallard/Avian,True,Sweden,A/mallard/Sweden/68621/2007,H11N9
1856,2009-07-01,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM1799/2009,H12N5
1857,2011-03-20,China,Chicken/Avian,False,Guangdong,A/chicken/Guangdong/C1122/2011,H9N2
1858,2012-01-23,Georgia,Black-Headed Gull/Avian,False,Republic of Georgia,A/black-headed gull/Republic of Georgia/7/2012,H2N7
1859,2010-08-04,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM08493R0/2010,H3N8
1860,2012-12-02,China,Chicken/Avian,False,Zhejiang,A/chicken/Zhejiang/B2013/2012,H9N2
1861,2007-09-01,USA,Duck/Avian,False,Interior Alaska,A/duck/Interior Alaska/7MP1591R1/2007,H3N8
1862,2009-07-13,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM2388R0/2009,H8N4
1863,2008-11-19,,Mallard/Avian,False,Sweden,A/mallard/Sweden/80148/2008,H4N6
1864,2008-10-19,USA,Green-Winged Teal/Avian,False,Wisconsin,A/American green-winged teal/Wisconsin/08OS2270/2008,H3N8
1865,2012-02-07,China,Chicken/Avian,False,Jiangsu,A/chicken/Jiangsu/XZ57/2012,H9N2
1866,2010-08-25,Canada,American Black Duck/Avian,False,Prince Edward Island,A/American black duck/Prince Edward Island/00788/2010,H3N8
1867,2009-08-21,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM12190R0/2009,H4N6
1868,2007-09-22,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/Sg-00200/2007,H3N8
1869,2012-09-29,USA,Blue-Winged Teal/Avian,False,Ohio,A/blue-winged teal/Ohio/12OS3128/2012,H4N6
1870,2010-08-05,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM09104R0/2010,H3N8
1871,2008-11-02,USA,Mallard/Avian,False,California,A/mallard/California/6490/2008,H12N5
1872,2008-05-18,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/588/2008,H4N6
1873,2009-08-16,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM10287R0/2009,H10N7
1874,2010-01-31,,Blue-Winged Teal/Avian,False,Guatemala,A/blue-winged teal/Guatemala/CIP049-06/2010,H8N4
1875,2010-08-14,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM12582R0/2010,H3N8
1876,2008-12-07,USA,Mallard/Avian,False,California,A/mallard/California/9704/2008,H10N7
1877,2011-12-08,USA,Gadwall/Avian,True,Mississippi,A/gadwall/Mississippi/11OS5840/2011,H5N3
1878,2009-05-13,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-027/2009,H11N1
1879,2007-09-02,USA,Northern Shoveler/Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/7MP1649/2007,H3N8
1880,2011-08-02,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/11BM01180/2011,H4N6
1881,2010-09-16,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00971/2010,H10N6
1882,2010-08-12,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM11419R0/2010,H3N8
1883,2007-09-11,USA,Mallard/Avian,True,Minnesota,A/mallard/Minnesota/AI07-3018/2007,H1N1
1884,2010-08-04,USA,Mallard/Avian,True,California,A/mallard/California/1390/2010,H7N5
1885,2010-07-20,Canada,Snow Goose/Avian,False,Nunavet,A/snow goose/Nunavet/03438/2010,H3N8
1886,2010-07-31,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM06909R0/2010,H7N3
1887,2008-09-20,USA,Mallard/Avian,False,New Jersey,A/mallard/New Jersey/Sg-00892/2008,H3N8
1888,2007-08-25,Canada,Mallard-Black Duck Hybrid/Avian,False,Nova Scotia,A/mallard-black duck hybrid/Nova Scotia/02318/2007,H4N6
